"Weight set: ","[0.8677033734624879, 0.4130305461314676, 0.8667630569664856, 0.7072453169057696]"
"intpathway","wikipathways","LCS","Normalized LCS","Gene Agreement","GenePair Agreement","Score"
"histidine_biosynthesis","sc_fatty_acid_elongation,_saturated_wp380_69867","10","0.167","0.023","0.000","0.995"
"histidine_biosynthesis","sc_de_novo_nad_biosynthesis_wp541_69942","16","0.292","0.034","0.001","1.088"
"histidine_biosynthesis","sc_protein_modifications_wp346_69859","9","0.146","0.045","0.001","0.990"
"histidine_biosynthesis","sc_polyamine_biosynthesis_wp290_69849","17","0.313","0.015","0.000","1.095"
"histidine_biosynthesis","sc_arginine_biosynthesis_wp275_69844","18","0.333","0.030","0.000","1.116"
"histidine_biosynthesis","sc_valine_biosynthesis_wp2_78390","17","0.313","0.019","0.000","1.097"
"histidine_biosynthesis","sc_sucrose_biosynthesis_wp14_69669","15","0.271","0.004","0.000","1.061"
"histidine_biosynthesis","sc_serine-isocitrate_lyase_pathway_wp390_69869","9","0.146","0.063","0.002","0.998"
"histidine_biosynthesis","sc_glutathione_biosynthesis_wp196_76277","18","0.333","0.008","0.000","1.107"
"histidine_biosynthesis","sc_glycogen_catabolism_wp478_70263","7","0.104","0.015","0.000","0.948"
"histidine_biosynthesis","sc_glutamate_degradation_vii_wp559_70041","8","0.125","0.034","0.001","0.970"
"histidine_biosynthesis","sc_galactose_metabolism_wp549_69945","8","0.125","0.023","0.000","0.966"
"histidine_biosynthesis","sc_aerobic_glycerol_catabolism_wp224_71353","8","0.125","0.063","0.002","0.984"
"histidine_biosynthesis","sc_deoxyribose_phosphate_metabolism_wp228_69829","11","0.188","0.015","0.000","1.007"
"histidine_biosynthesis","sc_gluconeogenesis_wp156_69762","9","0.146","0.026","0.000","0.982"
"histidine_biosynthesis","sc_nad_biosynthesis_wp84_71345","15","0.271","0.011","0.000","1.064"
"histidine_biosynthesis","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","17","0.313","0.030","0.000","1.101"
"histidine_biosynthesis","sc_cell_cycle_and_cell_division_wp414_78393","8","0.125","0.379","0.098","1.197"
"histidine_biosynthesis","sc_udp-glucose_conversion_wp109_69750","9","0.146","0.019","0.000","0.979"
"histidine_biosynthesis","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","16","0.292","0.041","0.001","1.092"
"histidine_biosynthesis","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","20","0.375","0.070","0.002","1.164"
"histidine_biosynthesis","sc_trehalose_degradation,_low_osmolarity_wp70_70048","9","0.146","0.019","0.000","0.979"
"histidine_biosynthesis","sc_leucine_biosynthesis_wp180_69807","17","0.313","0.023","0.000","1.098"
"histidine_biosynthesis","sc_toluene_degradation_wp60_78389","8","0.125","0.023","0.000","0.966"
"histidine_biosynthesis","sc_triglyceride_biosynthesis_wp266_69843","18","0.333","0.015","0.000","1.110"
"histidine_biosynthesis","sc_glycolysis_wp253_69832","7","0.104","0.067","0.002","0.971"
"histidine_biosynthesis","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","8","0.125","0.015","0.000","0.962"
"histidine_biosynthesis","sc_proteasome_degradation_wp158_77442","7","0.104","0.133","0.009","1.004"
"histidine_biosynthesis","sc_tryptophan_degradation_wp301_67723","7","0.104","0.045","0.001","0.961"
"histidine_biosynthesis","sc_glucose-1-phosphate_metabolism_wp260_69835","9","0.146","0.015","0.000","0.977"
"histidine_biosynthesis","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","18","0.333","0.045","0.001","1.123"
"histidine_biosynthesis","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","19","0.354","0.077","0.003","1.152"
"histidine_biosynthesis","sc_glutamate_biosynthesis_wp77_71350","16","0.292","0.026","0.000","1.085"
"histidine_biosynthesis","sc_lactose_degradation_wp546_69943","7","0.104","0.026","0.000","0.953"
"histidine_biosynthesis","sc_isoleucine_biosynthesis_wp250_69831","18","0.333","0.026","0.000","1.115"
"histidine_biosynthesis","sc_glycolysis_and_gluconeogenesis_wp515_78397","11","0.188","0.146","0.012","1.071"
"histidine_biosynthesis","sc_asparagine_degradation_wp432_71892","8","0.125","0.026","0.000","0.967"
"histidine_biosynthesis","sc_tca_cycle_-_detailed_wp296_76239","6","0.083","0.081","0.003","0.963"
"histidine_biosynthesis","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","18","0.333","0.015","0.000","1.110"
"histidine_biosynthesis","sc_phenylalanine_degradation_wp573_74213","8","0.125","0.041","0.001","0.974"
"histidine_biosynthesis","sc_purine_fermentation_wp463_73550","8","0.125","0.023","0.000","0.966"
"histidine_biosynthesis","sc_serine_and_glycine_biosynthesis_wp218_69824","19","0.354","0.023","0.000","1.128"
"histidine_biosynthesis","sc_histidine_biosynthesis_wp514_71894","22","0.417","0.000","0.001","1.163"
"histidine_biosynthesis","sc_serine_biosynthesis_wp459_69877","17","0.313","0.015","0.000","1.095"
"histidine_biosynthesis","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","12","0.208","0.037","0.001","1.031"
"histidine_biosynthesis","sc_ubiquinone_biosynthesis_wp308_69850","18","0.333","0.037","0.001","1.119"
"histidine_biosynthesis","sc_translation_factors_wp32_71347","8","0.125","0.129","0.009","1.017"
"histidine_biosynthesis","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","14","0.250","0.023","0.000","1.054"
"histidine_biosynthesis","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","18","0.333","0.026","0.000","1.115"
"histidine_biosynthesis","sc_phospholipid_biosynthesis_wp9_69581","17","0.313","0.034","0.000","1.103"
"histidine_biosynthesis","sc_sphingolipid_metabolism_wp370_76472","9","0.146","0.074","0.003","1.004"
"histidine_biosynthesis","sc_xylulose-monophosphate_cycle_wp361_69862","7","0.104","0.019","0.000","0.949"
"histidine_biosynthesis","sc_principle_pathways_of_carbon_metabolism_wp112_78138","11","0.188","0.273","0.046","1.153"
"histidine_biosynthesis","sc_glutamate_degradation_iii_wp503_69932","8","0.125","0.019","0.000","0.964"
"histidine_biosynthesis","sc_chorismate_biosynthesis_wp479_73732","18","0.333","0.030","0.000","1.116"
"histidine_biosynthesis","sc_glutamate_degradation_i_wp556_69958","8","0.125","0.011","0.000","0.961"
"histidine_biosynthesis","sc_leucine_degradation_wp354_70265","8","0.125","0.015","0.000","0.962"
"histidine_biosynthesis","sc_dna_replication_wp13_78398","7","0.104","0.253","0.036","1.077"
"histidine_biosynthesis","sc_genes_of_meiotic_recombination_wp377_69605","9","0.146","0.070","0.002","1.002"
"histidine_biosynthesis","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","9","0.146","0.023","0.000","0.980"
"histidine_biosynthesis","sc_nad_salvage_pathway_wp171_73683","6","0.083","0.023","0.000","0.936"
"histidine_biosynthesis","sc_aspartate_biosynthesis_wp1518_76276","16","0.292","0.015","0.000","1.080"
"histidine_biosynthesis","sc_glycine_degradation_wp345_71005","8","0.125","0.034","0.000","0.970"
"histidine_biosynthesis","sc_pyruvate_dehydrogenase_pathway_wp214_69823","8","0.125","0.015","0.000","0.962"
"histidine_biosynthesis","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","13","0.229","0.011","0.000","1.035"
"histidine_biosynthesis","sc_cholesterol_biosynthesis_wp132_77403","17","0.313","0.052","0.001","1.111"
"histidine_biosynthesis","sc_lysine_biosynthesis_wp533_69940","17","0.313","0.030","0.000","1.101"
"histidine_biosynthesis","sc_glycine_biosynthesis_wp261_77412","17","0.313","0.015","0.000","1.095"
"histidine_biosynthesis","sc_octane_oxidation_wp552_69954","8","0.125","0.019","0.000","0.964"
"histidine_biosynthesis","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","12","0.208","0.023","0.000","1.025"
"histidine_biosynthesis","sc_folic_acid_biosynthesis_wp555_69957","16","0.292","0.056","0.001","1.098"
"histidine_biosynthesis","sc_sulfur_amino_acid_biosynthesis_wp7_70252","16","0.292","0.052","0.001","1.097"
"histidine_biosynthesis","sc_isoleucine_degradation_wp178_69780","9","0.146","0.026","0.000","0.982"
"histidine_biosynthesis","sc_tryptophan_degradation_via_kynurenine_wp452_70274","11","0.188","0.023","0.000","1.010"
"histidine_biosynthesis","sc_m-cresol_degradation_wp172_69778","6","0.083","0.023","0.000","0.936"
"histidine_biosynthesis","sc_cytoplasmic_ribosomal_proteins_wp210_70142","11","0.188","0.343","0.077","1.209"
"histidine_biosynthesis","sc_mapk_signaling_pathway_wp510_78392","7","0.104","0.204","0.024","1.046"
"histidine_biosynthesis","sc_mitochondrial_trna_synthetases_wp62_76238","14","0.250","0.052","0.001","1.067"
"histidine_biosynthesis","sc_starch_and_cellulose_biosynthesis_wp257_69834","17","0.313","0.019","0.000","1.097"
"histidine_biosynthesis","sc_homocysteine_and_cysteine_interconversion_wp128_69755","15","0.271","0.015","0.000","1.066"
"oleate_biosynthesis","sc_cytoplasmic_trna_synthetases_wp219_76236","13","0.229","0.010","0.000","1.034"
"oleate_biosynthesis","sc_trehalose_biosynthesis_wp239_70272","16","0.292","0.002","0.000","1.075"
"oleate_biosynthesis","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","16","0.292","0.009","0.000","1.078"
"oleate_biosynthesis","sc_fatty_acid_elongation,_unsaturated_wp16_71346","9","0.146","0.003","0.000","0.972"
"oleate_biosynthesis","sc_upiquinone_q_prenylation_wp287_69848","7","0.104","0.003","0.000","0.943"
"oleate_biosynthesis","sc_anaerobic_respiration_wp575_73676","7","0.104","0.001","0.000","0.942"
"oleate_biosynthesis","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","15","0.271","0.006","0.000","1.062"
"oleate_biosynthesis","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","18","0.333","0.004","0.000","1.105"
"oleate_biosynthesis","sc_allantoin_degradation_wp328_71348","7","0.104","0.003","0.000","0.943"
"oleate_biosynthesis","sc_sulfur_degradation_wp440_69875","7","0.104","0.002","0.000","0.942"
"oleate_biosynthesis","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","18","0.333","0.004","0.000","1.105"
"oleate_biosynthesis","sc_pentose_phosphate_pathway_wp369_69863","8","0.125","0.007","0.000","0.959"
"oleate_biosynthesis","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","9","0.146","0.003","0.000","0.972"
"oleate_biosynthesis","sc_eukaryotic_transcription_initiation_wp425_77440","9","0.146","0.017","0.001","0.978"
"oleate_biosynthesis","sc_sulfate_assimilation_pathway_ii_wp579_70251","11","0.188","0.003","0.000","1.002"
"oleate_biosynthesis","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","17","0.313","0.002","0.000","1.090"
"oleate_biosynthesis","sc_methionine_degradation_wp46_69881","7","0.104","0.002","0.000","0.942"
"oleate_biosynthesis","sc_threonine_and_methionine_biosynthesis_wp423_69874","18","0.333","0.004","0.000","1.105"
"oleate_biosynthesis","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","14","0.250","0.014","0.000","1.051"
"oleate_biosynthesis","sc_pentose_phosphate_pathway_2_wp670_73392","8","0.125","0.008","0.000","0.959"
"oleate_biosynthesis","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","18","0.333","0.000","0.000","1.103"
"oleate_biosynthesis","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","9","0.146","0.024","0.001","0.982"
"oleate_biosynthesis","sc_asparagine_biosynthesis_wp67_71349","15","0.271","0.002","0.000","1.060"
"oleate_biosynthesis","sc_phenylalanine_biosynthesis_wp194_69817","16","0.292","0.002","0.000","1.075"
"oleate_biosynthesis","sc_tryptophan_biosynthesis_wp165_71899","15","0.271","0.003","0.000","1.061"
"oleate_biosynthesis","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","17","0.313","0.002","0.000","1.090"
"oleate_biosynthesis","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","18","0.333","0.001","0.000","1.104"
"oleate_biosynthesis","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","11","0.188","0.007","0.000","1.003"
"oleate_biosynthesis","sc_pathways_of_chorismate_wp213_71175","7","0.104","0.021","0.001","0.951"
"oleate_biosynthesis","sc_tca_cycle_wp490_78394","4","0.042","0.018","0.001","0.905"
"oleate_biosynthesis","sc_glucose_repression_wp2836_78395","6","0.083","0.011","0.000","0.932"
"oleate_biosynthesis","sc_nucleotide_metabolism_wp321_71895","9","0.146","0.005","0.000","0.973"
"oleate_biosynthesis","sc_arginine_degradation_wp54_70247","6","0.083","0.002","0.000","0.928"
"oleate_biosynthesis","sc_isoleucine_and_valine_biosynthesis_wp359_69861","18","0.333","0.010","0.000","1.108"
"oleate_biosynthesis","sc_fatty_acid_oxidation_wp91_71343","7","0.104","0.006","0.000","0.944"
"oleate_biosynthesis","sc_p-cymene_degradation_wp181_69808","6","0.083","0.003","0.000","0.928"
"oleate_biosynthesis","sc_tyrosine_biosynthesis_wp538_69941","15","0.271","0.002","0.000","1.060"
"oleate_biosynthesis","sc_lipases_biosynthesis_wp71_70049","16","0.292","0.002","0.000","1.075"
"oleate_biosynthesis","sc_glutamate_degradation_viii_wp99_70055","9","0.146","0.003","0.000","0.972"
"oleate_biosynthesis","sc_threonine_biosynthesis_wp331_70271","15","0.271","0.003","0.000","1.060"
"oleate_biosynthesis","sc_fatty_acid_elongation,_saturated_wp380_69867","9","0.146","0.003","0.000","0.972"
"oleate_biosynthesis","sc_de_novo_nad_biosynthesis_wp541_69942","15","0.271","0.005","0.000","1.061"
"oleate_biosynthesis","sc_protein_modifications_wp346_69859","8","0.125","0.007","0.000","0.959"
"oleate_biosynthesis","sc_polyamine_biosynthesis_wp290_69849","17","0.313","0.002","0.000","1.090"
"oleate_biosynthesis","sc_arginine_biosynthesis_wp275_69844","15","0.271","0.004","0.000","1.061"
"oleate_biosynthesis","sc_valine_biosynthesis_wp2_78390","15","0.271","0.003","0.000","1.060"
"oleate_biosynthesis","sc_sucrose_biosynthesis_wp14_69669","15","0.271","0.001","0.000","1.059"
"oleate_biosynthesis","sc_serine-isocitrate_lyase_pathway_wp390_69869","8","0.125","0.009","0.000","0.960"
"oleate_biosynthesis","sc_glutathione_biosynthesis_wp196_76277","17","0.313","0.001","0.000","1.089"
"oleate_biosynthesis","sc_glycogen_catabolism_wp478_70263","8","0.125","0.002","0.000","0.957"
"oleate_biosynthesis","sc_glutamate_degradation_vii_wp559_70041","9","0.146","0.005","0.000","0.973"
"oleate_biosynthesis","sc_galactose_metabolism_wp549_69945","9","0.146","0.003","0.000","0.972"
"oleate_biosynthesis","sc_aerobic_glycerol_catabolism_wp224_71353","9","0.146","0.009","0.000","0.975"
"oleate_biosynthesis","sc_deoxyribose_phosphate_metabolism_wp228_69829","10","0.167","0.002","0.000","0.986"
"oleate_biosynthesis","sc_gluconeogenesis_wp156_69762","8","0.125","0.004","0.000","0.958"
"oleate_biosynthesis","sc_nad_biosynthesis_wp84_71345","14","0.250","0.002","0.000","1.045"
"oleate_biosynthesis","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","16","0.292","0.004","0.000","1.076"
"oleate_biosynthesis","sc_cell_cycle_and_cell_division_wp414_78393","8","0.125","0.066","0.009","0.991"
"oleate_biosynthesis","sc_udp-glucose_conversion_wp109_69750","8","0.125","0.003","0.000","0.957"
"oleate_biosynthesis","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","14","0.250","0.006","0.000","1.047"
"oleate_biosynthesis","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","18","0.333","0.010","0.000","1.108"
"oleate_biosynthesis","sc_trehalose_degradation,_low_osmolarity_wp70_70048","9","0.146","0.003","0.000","0.972"
"oleate_biosynthesis","sc_leucine_biosynthesis_wp180_69807","16","0.292","0.003","0.000","1.075"
"oleate_biosynthesis","sc_toluene_degradation_wp60_78389","8","0.125","0.003","0.000","0.957"
"oleate_biosynthesis","sc_triglyceride_biosynthesis_wp266_69843","16","0.292","0.002","0.000","1.075"
"oleate_biosynthesis","sc_glycolysis_wp253_69832","6","0.083","0.010","0.000","0.931"
"oleate_biosynthesis","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","9","0.146","0.002","0.000","0.972"
"oleate_biosynthesis","sc_proteasome_degradation_wp158_77442","8","0.125","0.020","0.001","0.965"
"oleate_biosynthesis","sc_tryptophan_degradation_wp301_67723","7","0.104","0.007","0.000","0.944"
"oleate_biosynthesis","sc_glucose-1-phosphate_metabolism_wp260_69835","10","0.167","0.002","0.000","0.986"
"oleate_biosynthesis","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","18","0.333","0.007","0.000","1.106"
"oleate_biosynthesis","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","17","0.313","0.011","0.000","1.094"
"oleate_biosynthesis","sc_glutamate_biosynthesis_wp77_71350","17","0.313","0.004","0.000","1.090"
"oleate_biosynthesis","sc_lactose_degradation_wp546_69943","8","0.125","0.004","0.000","0.958"
"oleate_biosynthesis","sc_isoleucine_biosynthesis_wp250_69831","17","0.313","0.004","0.000","1.090"
"oleate_biosynthesis","sc_glycolysis_and_gluconeogenesis_wp515_78397","10","0.167","0.022","0.001","0.996"
"oleate_biosynthesis","sc_asparagine_degradation_wp432_71892","6","0.083","0.004","0.000","0.928"
"oleate_biosynthesis","sc_tca_cycle_-_detailed_wp296_76239","5","0.063","0.012","0.000","0.917"
"oleate_biosynthesis","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","15","0.271","0.002","0.000","1.060"
"oleate_biosynthesis","sc_phenylalanine_degradation_wp573_74213","7","0.104","0.006","0.000","0.944"
"oleate_biosynthesis","sc_purine_fermentation_wp463_73550","6","0.083","0.003","0.000","0.928"
"oleate_biosynthesis","sc_serine_and_glycine_biosynthesis_wp218_69824","16","0.292","0.003","0.000","1.075"
"oleate_biosynthesis","sc_histidine_biosynthesis_wp514_71894","15","0.271","0.005","0.000","1.062"
"oleate_biosynthesis","sc_serine_biosynthesis_wp459_69877","15","0.271","0.002","0.000","1.060"
"oleate_biosynthesis","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","11","0.188","0.005","0.000","1.003"
"oleate_biosynthesis","sc_ubiquinone_biosynthesis_wp308_69850","15","0.271","0.005","0.000","1.062"
"oleate_biosynthesis","sc_translation_factors_wp32_71347","8","0.125","0.020","0.001","0.965"
"oleate_biosynthesis","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","12","0.208","0.003","0.000","1.016"
"oleate_biosynthesis","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","16","0.292","0.004","0.000","1.076"
"oleate_biosynthesis","sc_phospholipid_biosynthesis_wp9_69581","15","0.271","0.005","0.000","1.061"
"oleate_biosynthesis","sc_sphingolipid_metabolism_wp370_76472","8","0.125","0.011","0.000","0.961"
"oleate_biosynthesis","sc_xylulose-monophosphate_cycle_wp361_69862","8","0.125","0.003","0.000","0.957"
"oleate_biosynthesis","sc_principle_pathways_of_carbon_metabolism_wp112_78138","11","0.188","0.044","0.004","1.022"
"oleate_biosynthesis","sc_glutamate_degradation_iii_wp503_69932","9","0.146","0.003","0.000","0.972"
"oleate_biosynthesis","sc_chorismate_biosynthesis_wp479_73732","17","0.313","0.004","0.000","1.091"
